"Date","Team","Acquired","Relinquished","Notes","page_url"
"2016-07-19","Knicks","• Sasha Vujacic","","re-signed unrestricted free agent to a 1-year minimum contract (P)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Nets","• Joe Harris","","signed free agent to a 2-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Nuggets","• Jamal Murray","","signed first round pick to a 2-year, $6.6M contract with a 2-year, $7.9M team option","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Rockets","• Chinanu Onuaku","","signed second round pick to a 3-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Rockets","• Nene / Nene Hilario / Maybyner Hilario","","signed unrestricted free agent to a 1-year, $2.9M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Suns","• Leandro Barbosa","","signed unrestricted free agent to a 2-year, $8M contract (second year is team option)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Timberwolves","• Cole Aldrich","","signed unrestricted free agent to a 3-year, $22M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-19","Timberwolves","• Jordan Hill","","signed unrestricted free agent to a 2-year, $8M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-20","Bulls","• Isaiah Canaan","","signed unrestricted free agent to a 2-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-20","Mavericks","• Kyle Collinsworth","","signed free agent to a 2-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-20","Mavericks","• Quincy Acy","","signed unrestricted free agent to a 2-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-20","Nuggets","• Mike Miller","","re-signed unrestricted free agent to a 2-year, $5M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-21","Cavaliers","• Chris Andersen","","signed unrestricted free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8550"
"2016-07-21","Pacers","• Aaron Brooks","","signed unrestricted free agent to a 1-year, $2.5M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Pelicans","","• Tim Frazier","team withdrew qualifying offer, making player an unrestricted free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Pelicans","• E'Twaun Moore","","signed unrestricted free agent to a 4-year, $34M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Pelicans","• Langston Galloway","","signed unrestricted free agent to a 2-year, $10M contract (second year is team option) (P)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Pelicans","• Solomon Hill","","signed unrestricted free agent to a 4-year, $52M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Raptors","• Jarrod Uthoff","","signed free agent to a 2-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-21","Wizards","• Tomas Satoransky","","signed free agent to a 3-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Pelicans","• Alonzo Gee","","signed unrestricted free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Pelicans","• Buddy Hield","","signed first round pick to a 2-year, $7.9M contract with a 2-year, $8.7M team option","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Pelicans","• Cheick Diallo","","signed second round pick to a 3-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Pelicans","• Terrence Jones","","signed unrestricted free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Pelicans","• Tim Frazier","","re-signed unrestricted free agent to a 2-year, $4.1M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-22","Spurs","• Livio Jean-Charles","","signed 2013 first round pick to a 2-year, $2.4M contract with a 2-year, $3.6M team option","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-23","Thunder","• Alex Abrines","","signed 2013 second round pick to a 3-year, $18M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-24","Wizards","• Sheldon McClellan / Sheldon Mac","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","","","• Sasha Kaun","retired","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","76ers","• Brandon Paul","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Blazers","• Tim Quarterman","","signed free agent to a 2-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Cavaliers","• Tyronn Lue","","re-signed as head coach to a 5-year, $35M contract extension (fifth year is team option)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Clippers","• Raymond Felton","","signed unrestricted free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Heat","• Dion Waiters","","signed unrestricted free agent to a 2-year, $5.9M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Hornets","• Mike Tobey","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-25","Nets","• Beau Beech","","signed free agent to a 1-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-26","Blazers","• Maurice Harkless / Moe Harkless","","re-signed restricted free agent to a 4-year, $42M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-26","Celtics","• Ben Bentil","","signed second round pick","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8575"
"2016-07-26","Celtics","• Demetrius Jackson","","signed second round pick to a 4-year, $5.5M contract (fourth year is team option)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Grizzlies","• Troy Williams","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Hawks","• Matt Costello","","signed free agent to a 2-year contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Hornets","• Treveon Graham","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Pistons","• Ray McCallum Jr.","","signed free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Wizards","• Bradley Beal","","re-signed restricted free agent to a 5-year, $128M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Wizards","• Danuel House","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Knicks","• Amare Stoudemire / Amar'e Stoudemire","","signed unrestricted free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","Knicks","","• Amare Stoudemire / Amar'e Stoudemire","waived","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-26","","","• Amare Stoudemire / Amar'e Stoudemire","retired","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","76ers","• Brandon Paul","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Blazers","• C.J. McCollum","","re-signed to a 4-year, $106M contract extension","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Celtics","• Gerald Green (b)","","signed unrestricted free agent to a 1-year minimum contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Celtics","• Jaylen Brown","","signed first round pick to a 2-year, $9.7M contract with a 2-year, $11.7M team option","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Celtics","• Tyler Zeller","","re-signed restricted free agent to a 2-year, $16M contract (second year is team option)","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Mavericks","• Dirk Nowitzki","","re-signed unrestricted free agent to a 2-year, $50M contract","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Mavericks","• Jameel Warney","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Mavericks","• Keith Hornsby","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Nets","• Egidijus Mockevicius","","signed free agent","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Suns","• Jay Triano","","hired as assistant coach","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Suns","• Marion Garnett","","hired as assistant coach","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
"2016-07-27","Suns","• Nate Bjorkgren","","hired as assistant coach","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2010-01-01&EndDate=2019-02-02&PlayerMovementChkBx=yes&Submit=Search&start=8600"
