"","Date","Team","Acquired","Relinquished","Notes"
"1180","2018-06-21","76ers","• rights to Shake Milton","• rights to Ray Spalding• rights to Kostas Antetokounmpo","trade with Mavericks"
"1181","2018-06-21","76ers","• rights to Zhaire Smith• 2021 first round pick (?-?)","• rights to Mikal Bridges","trade with Suns"
"1182","2018-06-21","Blazers","• rights to Gary Trent Jr.","• 2019 second round pick (more favorable of Lakers, Timberwolves picks) (?-?)• 2021 second round pick (?-?)• cash","trade with Kings"
"1183","2018-06-21","Clippers","• rights to Shai Gilgeous-Alexander","• rights to Miles Bridges• 2020 second round pick (?-?)• 2021 second round pick (?-?)","trade with Hornets"
"1184","2018-06-21","Hawks","• 2019 second round pick (?-?)• 2023 second round pick (?-?)","• rights to Devonte' Graham","trade with Hornets"
"1185","2018-06-21","Hawks","• rights to Trae Young• first round pick (protected top 5 in 2019-20, top 3 in 2021-22, unprotected in 2023) (?-?)","• rights to Luka Doncic","trade with Mavericks"
"1186","2018-06-21","Hornets","• rights to Devonte' Graham","• 2019 second round pick (?-?)• 2023 second round pick (?-?)","trade with Hawks"
"1187","2018-06-21","Hornets","• rights to Miles Bridges• 2020 second round pick (?-?)• 2021 second round pick (?-?)","• rights to Shai Gilgeous-Alexander","trade with Clippers"
"1188","2018-06-21","Jazz","• cash","• rights to Vincent Edwards / Vince Edwards","trade with Rockets"
"1189","2018-06-21","Kings","• 2019 second round pick (more favorable of Lakers, Timberwolves picks) (?-?)• 2021 second round pick (?-?)• cash","• rights to Gary Trent Jr.","trade with Blazers"
"1190","2018-06-21","Magic","• rights to Justin Jackson• 2019 second round pick (less favorable of Nuggets (protected #56-60), Wizards picks; if Nuggets pick is less favorable but falls within protected range, then Wizards pick) (?-?)","• rights to Jarred Vanderbilt","trade with Nuggets"
"1191","2018-06-21","Mavericks","• rights to Luka Doncic","• rights to Trae Young• first round pick (protected top 5 in 2019-20, top 3 in 2021-22, unprotected in 2023) (?-?)","trade with Hawks"
"1192","2018-06-21","Mavericks","• rights to Ray Spalding• rights to Kostas Antetokounmpo","• rights to Shake Milton","trade with 76ers"
"1193","2018-06-21","Nuggets","• rights to Jarred Vanderbilt","• rights to Justin Jackson• 2019 second round pick (less favorable of Nuggets (protected #56-60), Wizards picks; if Nuggets pick is less favorable but falls within protected range, then Wizards pick) (?-?)","trade with Magic"
"1194","2018-06-21","Pistons","• rights to Khyri Thomas","• 2021 second round pick (?-?)• 2023 second round pick (?-?)","trade with 76ers"
"1195","2018-06-21","Rockets","• rights to Vincent Edwards / Vince Edwards","• cash","trade with Jazz"
"1196","2018-06-21","Suns","• rights to Mikal Bridges","• rights to Zhaire Smith• 2021 first round pick (?-?)","trade with 76ers"
"1197","2018-06-26","Clippers","• Marcin Gortat","• Austin Rivers","trade with Wizards"
"1198","2018-06-26","Wizards","• Austin Rivers","• Marcin Gortat","trade with Clippers"
"1199","2018-07-06","76ers","• Wilson Chandler• 2021 second round pick (?-?)• 76ers option to swap 2022 second round picks with Nuggets (?-?)","• 76ers option to swap 2022 second round picks with Nuggets (?-?)• cash","trade with Nuggets"
"1200","2018-07-06","Nuggets","• 76ers option to swap 2022 second round picks with Nuggets (?-?)• cash","• Wilson Chandler• 2021 second round pick (?-?)• 76ers option to swap 2022 second round picks with Nuggets (?-?)","trade with 76ers"
"1201","2018-07-06","Hornets","• 2019 second round pick (?-?)• cash","• rights to Hamidou Diallo","trade with Thunder"
"1202","2018-07-06","Thunder","• rights to Hamidou Diallo","• 2019 second round pick (?-?)• cash","trade with Hornets"
"1203","2018-07-06","76ers","• 2019 second round pick (?-?)• cash","• rights to Isaac Bonga","trade with Lakers"
"1204","2018-07-06","Hornets","• Timofey Mozgov• rights to Hamidou Diallo• 2021 second round pick (?-?)• cash","• Dwight Howard","trade with Nets"
"1205","2018-07-06","Lakers","• rights to Isaac Bonga","• 2019 second round pick (?-?)• cash","trade with 76ers"
"1206","2018-07-06","Nets","• Dwight Howard","• Timofey Mozgov• rights to Hamidou Diallo• 2021 second round pick (?-?)• cash","trade with Hornets"
"1207","2018-07-07","Bulls","• Julyan Stone","• Jerian Grant","3-team trade with Hornets, Magic"
"1208","2018-07-07","Hornets","• Bismack Biyombo• 2019 second round pick (from Magic) (less favorable of Nuggets (protected #56-60), Wizards picks; if Nuggets pick is less favorable but falls within protected range, then Wizards pick) (?-?)• 2020 second round pick (from Magic) (less favorable of Knicks, Nets picks) (?-?)","• Timofey Mozgov• Julyan Stone","3-team trade with Bulls, Magic"
"1209","2018-07-07","Magic","• Timofey Mozgov• Jerian Grant","• Bismack Biyombo• 2019 second round pick (less favorable of Nuggets (protected #56-60), Wizards picks; if Nuggets pick is less favorable but falls within protected range, then Wizards pick) (?-?)• 2020 second round pick (less favorable of Knicks, Nets picks) (?-?)","3-team trade with Bulls, Hornets"
"1210","2018-07-13","Hawks","• Jeremy Lin• Hawks option to swap 2023 second round picks with Nets (?-?)• 2025 second round pick (?-?)","• Jeremy Lin","trade with Nets"
"1211","2018-07-13","Nets","• rights to Isaia Cordinier• 2020 second round pick (protected top 55) (?-?)• Hawks option to swap 2023 second round picks with Nets (less favorable of Hawks, Hornets picks) (?-?)","• Jeremy Lin• Hawks option to swap 2023 second round picks with Nets (?-?)• 2025 second round pick (?-?)","trade with Hawks"
"1212","2018-07-13","Nets","• Darrell Arthur• Kenneth Faried• draft pick(s) (first round pick protected top 12 in 2019-24, else 2024 second round pick, 2025 second round pick) (?-?)• 2020 second round pick (?-?)","• Isaiah Whitehead","trade with Nuggets"
"1213","2018-07-13","Nuggets","• Isaiah Whitehead","• Darrell Arthur• Kenneth Faried• draft pick(s) (first round pick protected top 12 in 2019-24, else 2024 second round pick, 2025 second round pick) (?-?)• 2020 second round pick (?-?)","trade with Nets"
"1214","2018-07-17","Grizzlies","• Garrett Temple","• Ben McLemore• Deyonta Davis• 2021 second round pick (?-?)• $1.5M cash","trade with Kings"
"1215","2018-07-17","Kings","• Ben McLemore• Deyonta Davis• 2021 second round pick (?-?)• $1.5M cash","• Garrett Temple","trade with Grizzlies"
"1216","2018-07-18","Raptors","• Kawhi Leonard• Danny Green• $5M cash","• DeMar DeRozan• Jakob Poeltl• draft pick(s) (2019 first round pick protected top 20 in 2019, else 2020 second round pick, 2023 second round pick) (?-?)","trade with Spurs"
"1217","2018-07-18","Spurs","• DeMar DeRozan• Jakob Poeltl• draft pick(s) (2019 first round pick protected top 20 in 2019, else 2020 second round pick, 2023 second round pick) (?-?)","• Kawhi Leonard• Danny Green• $5M cash","trade with Raptors"
"1218","2018-07-20","76ers","• $1M cash","• Richaun Holmes","trade with Suns"
"1219","2018-07-20","Magic","• Dakari Johnson• cash","• Rodney Purvis","trade with Thunder"
"1220","2018-07-20","Nets","• Jared Dudley• 2021 second round pick (protected #31-35) (?-?)","• Darrell Arthur","trade with Suns"
"1221","2018-07-20","Suns","• Darrell Arthur","• Jared Dudley• 2021 second round pick (protected #31-35) (?-?)","trade with Nets"
"1222","2018-07-20","Suns","• Richaun Holmes","• $1M cash","trade with 76ers"
"1223","2018-07-20","Thunder","• Rodney Purvis","• Dakari Johnson• cash","trade with Magic"
"1224","2018-07-22","Clippers","• Johnathan Motley• rights to Renaldas Seibutis","• rights to Maarty Leunen• $50K cash","trade with Mavericks"
"1225","2018-07-22","Mavericks","• rights to Maarty Leunen• $50K cash","• Johnathan Motley• rights to Renaldas Seibutis","trade with Clippers"
"1226","2018-07-23","Celtics","• Rodney Purvis","• Abdel Nader• $450K cash","trade with Thunder"
"1227","2018-07-23","Grizzlies","• Dakari Johnson• rights to Tyler Harvey","• Jarell Martin• cash","trade with Magic"
"1228","2018-07-23","Magic","• Jarell Martin• cash","• Dakari Johnson• rights to Tyler Harvey","trade with Grizzlies"
"1229","2018-07-23","Thunder","• Abdel Nader• $450K cash","• Rodney Purvis","trade with Celtics"
"1230","2018-07-25","76ers","• Mike Muscala","• Justin Anderson• Timothe Luwawu / Timothe Luwawu-Cabarrot","3-team trade with Hawks, Thunder"
"1231","2018-07-25","Hawks","• Carmelo Anthony• Justin Anderson• draft pick(s) (2022 first round pick, protected top 14 in 2022, else 2024 second round pick, 2025 second round pick (?-?)) (from Thunder) (?-?)","• Dennis Schroder• Mike Muscala","3-team trade with 76ers, Thunder"
"1232","2018-07-25","Thunder","• Dennis Schroder• Timothe Luwawu / Timothe Luwawu-Cabarrot","• Carmelo Anthony• draft pick(s) (2022 first round pick, protected top 14 in 2022, else 2024 second round pick, 2025 second round pick (?-?)","3-team trade with 76ers, Hawks"
"1233","2018-08-02","Mavericks","• Chinanu Onuaku• Mavericks option to swap 2020 second round picks with Rockets (?-?)• cash","• rights to Maarty Leunen• Mavericks option to swap 2020 second round picks with Rockets (?-?)","trade with Rockets"
"1234","2018-08-02","Rockets","• rights to Maarty Leunen• Mavericks option to swap 2020 second round picks with Rockets (?-?)","• Chinanu Onuaku• Mavericks option to swap 2020 second round picks with Rockets (?-?)• cash","trade with Mavericks"
"1235","2018-08-07","Cavaliers","• Sam Dekker• rights to Renaldas Seibutis• cash","• rights to Vladimir Veremeenko","trade with Clippers"
"1236","2018-08-07","Clippers","• rights to Vladimir Veremeenko","• Sam Dekker• rights to Renaldas Seibutis• cash","trade with Cavaliers"
"1237","2018-08-31","Rockets","• Marquese Chriss• Brandon Knight","• Ryan Anderson• rights to De'Anthony Melton","trade with Suns"
"1238","2018-08-31","Suns","• Ryan Anderson• rights to De'Anthony Melton","• Marquese Chriss• Brandon Knight","trade with Rockets"
"1239","2018-10-15","Bucks","• Jodie Meeks• modification of protection on 2020 second round pick previously traded from Wizards to Bucks in Jared Dudley trade (now protected top 45 in 2020, else unprotected in 2022) (?-?)• cash","• modification of protection on 2020 second round pick previously traded from Wizards to Bucks in Jared Dudley trade (now protected top 45 in 2020, else unprotected in 2022) (?-?)","trade with Wizards"
"1240","2018-10-15","Wizards","• modification of protection on 2020 second round pick previously traded from Wizards to Bucks in Jared Dudley trade (now protected top 45 in 2020, else unprotected in 2022) (?-?)","• Jodie Meeks• modification of protection on 2020 second round pick previously traded from Wizards to Bucks in Jared Dudley trade (now protected top 45 in 2020, else unprotected in 2022) (?-?)• cash","trade with Bucks"
"1241","2018-10-15","Clippers","• Alexis Ajinca / Alex Ajinca","• Wesley Johnson / Wes Johnson","trade with Pelicans"
"1242","2018-10-15","Pelicans","• Wesley Johnson / Wes Johnson","• Alexis Ajinca / Alex Ajinca","trade with Clippers"
"1243","2018-11-12","76ers","• Jimmy Butler• Justin Patton","• Robert Covington• Dario Saric• Jerryd Bayless• 2022 second round pick (more favorable of 76ers, Nuggets picks) (?-?)","trade with Timberwolves"
"1244","2018-11-12","Timberwolves","• Robert Covington• Dario Saric• Jerryd Bayless• 2022 second round pick (more favorable of 76ers, Nuggets picks) (?-?)","• Jimmy Butler• Justin Patton","trade with 76ers"
"1245","2018-11-29","Cavaliers","• Alec Burks• 2020 second round pick (?-?)• 2021 second round pick (?-?)","• Kyle Korver","trade with Jazz"
"1246","2018-11-29","Jazz","• Kyle Korver","• Alec Burks• 2020 second round pick (?-?)• 2021 second round pick (?-?)","trade with Cavaliers"
"1247","2018-12-07","Bucks","• George Hill• Jason Smith• modification of protection on 2020 second round pick previously acquired from Wizards (pick now unprotected)• 2021 second round pick (from Cavaliers) (?-?)• cash (from Wizards)","• Matthew Dellavedova / Matt Dellavedova• John Henson• draft pick(s) (first round protected top 14 in 2021 if Bucks send first round pick to Suns in 2019, top 10 in 2022 if Bucks send first round pick to Suns in 2020, top 10 in 2023, top 8 in 2024, else 2024 second round pick, 2025 second round pick) (?-?)• 2021 second round pick (?-?)","3-team trade with Cavaliers, Wizards"
"1248","2018-12-07","Cavaliers","• Matthew Dellavedova / Matt Dellavedova• John Henson• draft pick(s) (from Bucks) (first round protected top 14 in 2021 if Bucks sends first round pick to Suns in 2019, top 10 in 2022 if Bucks send first round pick to Suns in 2020, top 10 in 2023, top 8 in 2024, else 2024 second round pick, 2025 second round pick) (?-?)• 2021 second round pick (from Bucks) (?-?)• 2022 second round pick (from Wizards) (?-?)","• George Hill• Sam Dekker• 2021 second round pick (?-?)","3-team trade with Bucks, Wizards"
"1249","2018-12-07","Wizards","• Sam Dekker","• Jason Smith• modification of protection on 2020 second round pick previously traded to Bucks (pick now unprotected)• 2022 second round pick (?-?)• cash","3-team trade with Bucks, Cavaliers"
"1250","2018-12-17","Suns","• Kelly Oubre Jr.• Austin Rivers","• Trevor Ariza","trade with Wizards"
"1251","2018-12-17","Wizards","• Trevor Ariza","• Kelly Oubre Jr.• Austin Rivers","trade with Suns"
"1252","2019-01-03","Bulls","• MarShon Brooks• Wayne Selden Jr.• 2019 second round pick (?-?)• 2020 second round pick (?-?)","• Justin Holiday","trade with Grizzlies"
"1253","2019-01-03","Grizzlies","• Justin Holiday","• MarShon Brooks• Wayne Selden Jr.• 2019 second round pick (?-?)• 2020 second round pick (?-?)","trade with Bulls"
"1254","2019-01-07","Bulls","• Michael Carter-Williams• cash","• 2020 second round pick (protected top 55) (?-?)","trade with Rockets"
"1255","2019-01-07","Rockets","• 2020 second round pick (protected top 55) (?-?)","• Michael Carter-Williams• cash","trade with Bulls"
"1256","2019-01-22","Bulls","• Carmelo Anthony• rights to Jon Diebler• cash","• rights to Tadija Dragicevic","trade with Rockets"
"1257","2019-01-22","Rockets","• rights to Tadija Dragicevic","• Carmelo Anthony• rights to Jon Diebler• cash","trade with Bulls"
"1258","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2007-01-01&EndDate=2019-01-31&PlayerMovementChkBx=yes&Submit=Search&start=1725","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2007-01-01&EndDate=2019-01-31&PlayerMovementChkBx=yes&Submit=Search&start=5600","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2007-01-01&EndDate=2019-01-31&PlayerMovementChkBx=yes&Submit=Search&start=8400","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2007-01-01&EndDate=2019-01-31&PlayerMovementChkBx=yes&Submit=Search&start=9725","http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=2007-01-01&EndDate=2019-01-31&PlayerMovementChkBx=yes&Submit=Search&start=10775"
